STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,ADPT,ADPT_ATTRIBUTES,ASLP,ASLP_ATTRIBUTES,ASTP,ASTP_ATTRIBUTES,AWBT,AWBT_ATTRIBUTES,AWND,AWND_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYHF,DYHF_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,DYSD,DYSD_ATTRIBUTES,DYSN,DYSN_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,RHAV,RHAV_ATTRIBUTES,RHMN,RHMN_ATTRIBUTES,RHMX,RHMX_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES
USW00094227,1999-04,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,3.2,",W",0,W,0,",W",14,",W",5,",W",0,",W",,,,,0,",W",16,",W",0,",W",4,",W",0,",W",,,,,19990406,"+,,W",,,,,,,19990410,",,W",19990416,",,W",-3.3,",W,06,+",,,,,21.1,",,W,10,",27.2,",W,16,",2724.2,W,312.6,",W",71.3,",,,W",,,,,,,,,7.91,",W",14.79,",,,W",1.03,",,,W",,,220,",W",220,",W",11.6,",W",14.3,",W"
USW00094227,1999-05,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,3.5,",W",0,W,0,"1,0",16,",0",8,",0",0,",0",0,"4,0",0,"1,0",0,",0",2,",0",0,"1,0",8,"1,0",0,"1,0",,,,,19990510,",,0",19990531,"+,4,0",19990531,"+,1,0",,,19990507,",,0",19990523,",1,0",-1.7,",0,10,",0,"4,,0,31,+",0,"1,,0,31,+",15.7,",,0,07,",29.4,"1,0,23,",2955.5,W,231.3,"1,0",65.1,",,,0",,,,,,,0,"1,,,0",10.7,"1,0",16.82,"1,,,0",4.58,",,,0",,,240,",W",240,",W",13.4,",W",17.9,",W"
USW00094227,1999-06,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,4,",W",8.1,W,8.1,"2,0",15,",0",3,",0",0,",0",0,"1,0",0,",0",0,",0",0,",0",0,"2,0",7,"2,0",0,"2,0",,,,,19990602,",,0",19990630,"+,1,0",19990630,"+,,0",,,19990624,",,0",19990614,",2,0",2.8,",0,02,",0,"1,,0,30,+",0,",,0,30,+",19.8,",,0,24,",31.7,"2,0,14,",3079.1,W,123.6,"2,0",43.9,",,,0",,,,,,,0,",,,0",14.27,"2,0",19.51,"2,,,0",9.03,",,,0",,,230,",W",250,",W",11.6,",W",16.1,",W"
USW00094227,1999-07,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,3.8,",W",16.2,W,8.1,"3,0",3,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,"3,0",21,"3,0",1,"3,0",,,,,19990705,",,0",19990731,"+,,0",19990731,"+,,0",,,19990717,",,0",19990709,",3,0",6.1,",0,05,",0,",,0,31,+",0,",,0,31,+",6.9,",,0,17,",32.2,"3,0,09,",49.5,W,49.5,"3,0",9.2,",,,0",,,,,,,0,",,,0",16.91,"3,0",23.89,"3,,,0",9.94,",,,0",,,230,",W",230,",W",14.3,",W",16.5,",W"
USW00094227,1999-08,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,3.3,",W",,,,,10,",0",3,",0",0,",0",0,",0",0,",0",0,"1,0",0,"1,0",,,,,,,,,,,19990826,"+,1,0",19990831,"+,,0",19990831,"+,,0",,,19990805,",,0",,,8.3,"1,0,26,+",0,",,0,31,+",0,",,0,31,+",4.1,",,0,05,",,,,,,,19.8,",,,0",,,,,,,0,",,,0",,,,,12.2,"1,,,0",,,230,",W",250,",W",11.2,",W",14.3,",W"
USW00094227,1999-09,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,2.5,",W",,,8.6,"3,0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,"3,0",19,"3,0",0,"3,0",,,,,19990928,",,0",19990930,"+,,0",19990930,"+,,0",,,19990925,",,0",19990913,",3,0",0,",0,28,",0,",,0,30,+",0,",,0,30,+",1.3,",,0,25,",31.7,"3,0,13,",,,81.7,"3,0",3.1,",,,0",,,,,,,0,",,,0",15.76,"3,0",24.61,"3,,,0",6.92,",,,0",,,230,",W",220,",W",13,",W",17.4,",W"
USW00094227,1999-10,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,2.1,"2,W",,,0,"2,0",14,",0",10,",0",1,",0",0,",0",0,",0",0,",0",6,",0",0,"2,0",5,"2,0",0,"2,0",,,,,19991016,",,0",19991031,"+,,0",19991031,"+,,0",,,19991008,",,0",19991004,"+,2,0",-1.7,",0,16,",0,",,0,31,+",0,",,0,31,+",27.2,",,0,08,",22.8,"2,0,04,+",,,237.9,"2,0",129,",,,0",,,,,,,0,",,,0",10.24,"2,0",16.57,"2,,,0",3.92,",,,0",,,240,"1,W",260,"1,W",11.6,"1,W",16.1,"1,W"
USW00094227,1999-11,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,1.8,",W",,,0,"2,0",27,",0",22,",0",6,",0",0,",0",0,",0",0,",0",5,",0",0,"2,0",0,"2,0",0,"2,0",,,,,19991103,"+,,0",19991130,"+,,0",19991130,"+,,0",,,19991125,",,0",19991112,"+,2,0",-2.8,",0,03,+",0,",,0,30,+",0,",,0,30,+",50.8,",,0,25,",15,"2,0,12,+",,,307.6,"2,0",403.6,",,,0",,,,,,,0,",,,0",7.37,"2,0",10.79,"2,,,0",3.96,",,,0",,,240,",W",250,",W",11.2,",W",15.6,",W"
USW00094227,1999-12,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,2.7,",W",,,0,"1,W",22,",W",15,",W",5,",W",,,,,0,",W",6,",W",0,"1,W",0,"1,W",0,"1,W",,,,,19991203,",,W",,,,,,,19991215,",,W",19991215,",1,W",-2.2,",W,03,",,,,,78.7,",,W,15,",12.2,"1,W,15,",,,403,"1,W",360.2,",,,W",,,,,,,,,4.96,"1,W",7.78,"1,,,W",2.15,",,,W",,,240,",W",230,",W",16.5,",W",23.2,",W"
USW00094227,2000-01,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,2.2,",W",0,W,0,",W",25,",W",19,",W",3,",W",,,,,0,",W",20,",W",0,",W",0,",W",0,",W",,,,,20000129,",,W",,,,,,,20000103,",,W",20000124,",,W",-5.6,",W,29,",,,,,39.4,",,W,03,",9.4,",W,24,",,,484.1,",W",272.8,",,,W",,,,,,,,,2.72,",W",6.29,",,,W",-0.86,",,,W",,,220,",W",220,",W",14.3,",W",19.7,",W"
USW00094227,2000-02,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,1.8,",W",0,W,0,"3,0",17,",0",14,",0",2,",0",0,"5,0",0,"1,0",0,",0",14,",0",0,"3,0",0,"3,0",0,"3,0",,,,,20000219,",,0",20000229,"+,5,0",20000229,"+,1,0",,,20000201,",,0",20000203,",3,0",-5.6,",0,19,",0,"5,,0,29,+",0,"1,,0,29,+",83.1,",,0,01,",14.4,"3,0,03,",,,343.2,"3,0",196.1,",,,0",,,,,,,0,"1,,,0",5.05,"3,0",9.88,"3,,,0",0.21,",,,0",,,220,",W",220,",W",13.4,",W",19.7,",W"
USW00094227,2000-03,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,2.3,",W",0,W,0,"2,0",18,",0",11,",0",0,",0",0,",0",0,",0",0,",0",10,",0",0,"2,0",0,"2,0",0,"2,0",,,,,20000315,"+,,0",20000331,"+,,0",20000331,"+,,0",,,20000304,",,0",20000331,",2,0",-2.8,",0,15,+",0,",,0,31,+",0,",,0,31,+",20.1,",,0,04,",17.8,"2,0,31,",,,341,"2,0",133.3,",,,0",,,,,,,0,",,,0",6.52,"2,0",11.3,"2,,,0",1.75,",,,0",,,230,",W",230,",W",13.4,",W",17.4,",W"
USW00094227,2000-04,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,3,",W",0,W,0,"3,0",13,",0",9,",0",0,",0",0,",0",0,",0",0,",0",2,",0",0,"3,0",5,"3,0",0,"3,0",,,,,20000424,",,0",20000430,"+,,0",20000430,"+,,0",,,20000425,",,0",20000412,",3,0",-2.2,",0,24,",0,",,0,30,+",0,",,0,30,+",10.7,",,0,25,",22.2,"3,0,12,",,,214.1,"3,0",62.3,",,,0",,,,,,,0,",,,0",10.46,"3,0",16.71,"3,,,0",4.21,",,,0",,,250,",W",240,",W",16.1,",W",22.8,",W"
USW00094227,2000-05,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,3.3,",W",0,W,0,",W",21,",W",12,",W",1,",W",,,,,0,",W",1,",W",0,",W",3,",W",0,",W",,,,,20000507,",,W",,,,,,,20000509,",,W",20000514,",,W",-0.6,",W,07,",,,,,30.7,",,W,09,",23.9,",W,14,",,,196.2,",W",110.8,",,,W",,,,,,,,,12,",W",16.79,",,,W",7.22,",,,W",,,230,",W",230,",W",12.5,",W",15.6,",W"
USW00094227,2000-06,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,3.2,",W",,,,,11,",0",5,",0",1,",0",0,"1,0",0,",0",0,",0",0,",0",,,,,,,,,,,20000601,",,0",20000630,"+,1,0",20000630,"+,,0",,,20000612,",,0",,,4.4,",0,01,",0,"1,,0,30,+",0,",,0,30,+",43.2,",,0,12,",,,,,,,83.1,",,,0",,,,,,,0,",,,0",,,,,9.3,",,,0",,,240,",W",230,",W",12.5,",W",15.6,",W"
USW00094227,2000-07,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,3.4,",W",,,,,2,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",,,,,,,,,,,20000715,"+,,0",20000731,"+,,0",20000731,"+,,0",,,20000703,",,0",,,5.6,",0,15,+",0,",,0,31,+",0,",,0,31,+",5.3,",,0,03,",,,,,,,5.8,",,,0",,,,,,,0,",,,0",,,,,11.29,",,,0",,,240,",W",240,",W",12.5,",W",16.1,",W"
USW00094227,2000-08,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,3.3,",W",,,10.6,",W",6,",W",2,",W",0,",W",,,,,0,",W",0,",W",0,",W",23,",W",0,",W",,,,,20000828,",,W",,,,,,,20000818,",,W",20000823,",,W",4.4,",W,28,",,,,,19.1,",,W,18,",31.1,",W,23,",,,54.3,",W",28.3,",,,W",,,,,,,,,16.92,",W",23.17,",,,W",10.68,",,,W",,,220,",W",230,",W",11.2,",W",13.4,",W"
USW00094227,2000-09,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,2.6,",W",,,,,12,",0",7,",0",1,",0",0,"1,0",0,",0",0,"1,0",0,"1,0",,,,,,,,,,,20000924,",1,0",20000930,"+,1,0",20000930,"+,,0",1,,20000930,",,0",,,1.1,"1,0,24,",0,"1,,0,30,+",0,",,0,30,+",26.2,",,0,30,",,,,,,,64.8,",,,0",,,,,,,0,",,,0",,,,,9.9,"1,,,0",,,240,",W",240,",W",12.5,",W",15.6,",W"
USW00094227,2000-10,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,1.8,",W",,,0,"4,0",12,",0",7,",0",1,",0",0,",0",0,",0",0,",0",1,",0",0,"4,0",2,"4,0",0,"4,0",,,,,20001030,",,0",20001031,"+,,0",20001031,"+,,0",,,20001020,",,0",20001007,",4,0",0,",0,30,",0,",,0,31,+",0,",,0,31,+",27.4,",,0,20,",25,"4,0,07,",,,213.7,"4,0",78.9,",,,0",,,,,,,0,",,,0",10.56,"4,0",15.4,"4,,,0",5.72,",,,0",,,240,"2,W",250,"1,W",10.7,"2,W",13.9,"1,W"
USW00094227,2000-11,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,1.3,",W",,,,,9,",W",8,",W",1,",W",,,,,0,"2,W",10,"2,W",,,,,,,,,,,20001116,",2,W",,,,,,,20001126,",,W",,,-5.6,"2,W,16,",,,,,45.7,",,W,26,",,,,,,,109.1,",,,W",,,,,,,,,,,,,1.96,"2,,,W",,,250,",W",240,",W",14.8,",W",20.1,",W"
USW00094227,2000-12,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,1.8,",W",,,,,18,",W",13,",W",2,",W",,,,,,,,,,,,,,,,,,,,,,,,,,,20001216,",,W",,,,,,,,,34.8,",,W,16,",,,,,,,156.6,",,,W",,,,,,,,,,,,,,,,,220,",W",230,",W",13.4,",W",20.6,",W"
USW00094227,2001-01,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,1.7,",W",0,0,0,"1,W",16,",0",10,",0",1,",0",0,"1,0",0,",0",0,",W",16,",W",0,"1,W",0,"1,W",0,"1,W",,,,,20010128,",,W",20010131,"+,1,0",20010131,"+,,0",,,20010121,",,0",20010102,",1,W",-4.4,",W,28,",0,"1,,0,31,+",0,",,0,31,+",35.8,",,0,21,",12.2,"1,W,02,",,,422.1,"1,W",113.3,",,,0",,,,,,,0,",,,0",4.25,"1,W",7.93,"1,,,W",0.57,",,,W",,,230,",W",250,",W",11.2,",W",14.3,",W"
USW00094227,2001-02,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,1.7,",W",0,0,0,",W",13,",W",7,",W",0,",W",,,,,0,",W",24,",W",0,",W",0,",W",0,",W",,,,,20010207,",,W",,,,,,,20010216,",,W",20010227,",,W",-6.1,",W,07,",,,,,17,",,W,16,",13.3,",W,27,",,,420.4,",W",87,",,,W",,,,,,,,,3.32,",W",8.91,",,,W",-2.28,",,,W",,,240,",W",220,",W",11.6,",W",16.5,",W"
USW00094227,2001-03,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,2.6,",W",0,0,0,"2,0",20,",0",15,",0",0,",0",0,"1,0",0,",0",0,",0",11,",0",0,"2,0",0,"2,0",0,"2,0",,,,,20010321,",,0",20010331,"+,1,0",20010331,"+,,0",,,20010318,",,0",20010307,",2,0",-5,",0,21,",0,"1,,0,31,+",0,",,0,31,+",24.1,",,0,18,",20,"2,0,07,",,,334.2,"2,0",151.6,",,,0",,,,,,,0,",,,0",6.91,"2,0",12.03,"2,,,0",1.79,",,,0",,,250,",W",240,",W",13.4,",W",17.4,",W"
USW00094227,2001-04,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,3.1,",W",,,,,22,",0",12,",0",0,",0",0,",0",0,",0",0,",0",9,",0",,,,,,,,,,,20010416,"+,,0",20010430,"+,,0",20010430,"+,,0",,,20010430,",,0",,,-2.2,",0,16,+",0,",,0,30,+",0,",,0,30,+",16,",,0,30,",,,,,,,106.1,",,,0",,,,,,,0,",,,0",,,,,2.71,",,,0",,,230,",W",220,",W",14.3,",W",21,",W"
USW00094227,2001-05,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,3.3,",W",,,,,9,",0",5,",0",1,",0",0,",0",0,",0",0,",0",0,",0",,,,,,,,,,,20010503,"+,,0",20010531,"+,,0",20010531,"+,,0",,,20010514,",,0",,,0.6,",0,03,+",0,",,0,31,+",0,",,0,31,+",31.8,",,0,14,",,,,,,,80,",,,0",,,,,,,0,",,,0",,,,,5.58,",,,0",0,"3,W",230,",W",220,",W",12.5,",W",16.5,",W"
USW00094227,2001-06,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,3.3,",W",,,0.9,"5,0",9,"2,0",5,"2,0",0,"2,0",0,",0",0,",0",0,",0",0,",0",0,"5,0",8,"5,0",0,"5,0",,,,,20010604,",,0",20010630,"+,,0",20010630,"+,,0",,,20010624,",2,0",20010620,"+,5,0",4.4,",0,04,",0,",,0,30,+",0,",,0,30,+",22.4,"2,,0,24,",27.8,"5,0,20,+",,,114.7,"5,0",68.7,"2,,,0",,,,,,,0,",,,0",13.89,"5,0",19.51,"5,,,0",8.26,",,,0",,,240,",W",250,",W",11.2,",W",14.3,",W"
USW00094227,2001-07,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,3.7,",W",,,1.1,"5,0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,"5,0",19,"5,0",0,"5,0",,,,,20010709,"+,,0",20010731,"+,,0",20010731,"+,,0",,,20010728,",,0",20010703,",5,0",7.2,",0,09,+",0,",,0,31,+",0,",,0,31,+",2.3,",,0,28,",30,"5,0,03,",56.2,0,56.2,"5,0",3.1,",,,0",,,,,,,0,",,,0",16.25,"5,0",22.6,"5,,,0",9.91,",,,0",,,230,",W",220,",W",13.4,",W",16.1,",W"
USW00094227,2001-08,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,2.8,",W",,,,,7,",0",5,",0",1,",0",0,",0",0,",0",0,",0",0,",0",,,,,,,,,,,20010825,",,0",20010831,"+,,0",20010831,"+,,0",,,20010822,",,0",,,6.7,",0,25,",0,",,0,31,+",0,",,0,31,+",55.9,",,0,22,",,,,,,,83.6,",,,0",,,,,,,0,",,,0",,,,,10.66,",,,0",,,240,",W",230,",W",9.8,",W",12.5,",W"
USW00094227,2001-09,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,1.9,",W",,,0,"4,0",4,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,"4,0",16,"4,0",0,"4,0",5,,,,20010928,",,0",20010930,"+,,0",20010930,"+,,0",,,20010926,",,0",20010923,"+,4,0",1.7,",0,28,",0,",,0,30,+",0,",,0,30,+",12.7,",,0,26,",26.7,"4,0,23,+",,,95.7,"4,0",18.3,",,,0",,,,,,,0,",,,0",14.83,"4,0",21.68,"4,,,0",7.98,",,,0",,,230,",W",240,",W",10.3,",W",13.4,",W"
USW00094227,2001-10,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,2.9,",W",,,,,20,",0",14,",0",1,",0",0,"4,0",0,",0",0,",0",2,",0",,,,,,,3,,,,20011028,",,0",20011031,"+,4,0",20011027,",,0",,,20011022,",,0",,,-0.6,",0,28,",0,"4,,0,31,+",18,",,0,27,",27.9,",,0,22,",,,,,,,179.2,",,,0",,,,,,,18,",,,0",,,,,5.05,",,,0",,,230,",W",240,",W",14.3,",W",18.3,",W"
USW00094227,2001-11,47.23842,-123.14147,84.2,"SHELTON AIRPORT, WA US",,,,,,,,,1.9,",W",,,0,"4,0",25,",0",16,",0",4,",0",1,"2,0",0,"1,0",0,",0",9,",0",0,"4,0",0,"4,0",0,"4,0",3,,,,20011118,",,0",20011128,",2,0",20011130,"+,1,0",,,20011114,",,0",20011115,",4,0",-2.8,",0,18,",152,"2,,0,28,",0,"1,,0,30,+",89.7,",,0,14,",14.4,"4,0,15,",,,293.4,"4,0",351.8,",,,0",,,,,,,0,"1,,,0",7.06,"4,0",10.52,"4,,,0",3.6,",,,0",,,230,",W",230,",W",14.3,",W",17,",W"
